customer_id,signup_date,device_type,traffic_source
777,4/9/2024,mobile,"ads"
778,1/26/2024,mobile,"organic"
779,5/9/2024,mobile,"organic"
780,6/18/2024,mobile,"organic"
781,4/17/2024,mobile,"referral"
782,2/25/2024,mobile,"referral"
783,2/25/2024,desktop,"ads"
784,5/23/2024,mobile,"ads"
785,2/10/2024,mobile,"organic"
786,3/1/2024,mobile,"organic"
787,3/11/2024,mobile,"ads"
788,6/26/2024,mobile,"organic"
789,6/27/2024,mobile,"referral"
790,6/9/2024,desktop,"organic"
791,1/21/2024,mobile,"referral"
792,2/22/2024,mobile,"ads"
793,2/8/2024,desktop,"referral"
794,2/22/2024,desktop,"referral"
795,3/30/2024,mobile,"ads"
796,1/20/2024,mobile,"organic"
797,3/5/2024,mobile,"ads"
798,2/12/2024,desktop,"referral"
799,2/17/2024,mobile,"ads"
800,5/29/2024,mobile,"organic"
801,4/7/2024,mobile,"organic"
802,1/2/2024,desktop,"referral"
803,3/30/2024,desktop,unknown
804,2/8/2024,mobile,"organic"
805,5/20/2024,mobile,"ads"
806,4/22/2024,mobile,"ads"
807,1/19/2024,mobile,"organic"
808,2/9/2024,desktop,"ads"
809,4/8/2024,desktop,"ads"
810,5/7/2024,desktop,"organic"
811,1/16/2024,desktop,"organic"
812,2/7/2024,mobile,"organic"
813,6/13/2024,desktop,"organic"
814,4/8/2024,mobile,"organic"
815,5/7/2024,mobile,"organic"
816,1/2/2024,mobile,"ads"
817,2/2/2024,desktop,"referral"
818,6/7/2024,desktop,"ads"
819,1/8/2024,mobile,"referral"
820,4/22/2024,mobile,"organic"
821,2/20/2024,mobile,"organic"
822,6/27/2024,mobile,"ads"
823,6/9/2024,desktop,"organic"
824,2/13/2024,mobile,"ads"
825,6/18/2024,mobile,"ads"
826,1/2/2024,mobile,"ads"
827,4/7/2024,mobile,"organic"
828,4/28/2024,mobile,"ads"
829,6/28/2024,mobile,"ads"
830,1/31/2024,desktop,"ads"
831,3/23/2024,mobile,"organic"
832,6/26/2024,mobile,"organic"
833,3/22/2024,mobile,"organic"
834,5/29/2024,desktop,"ads"
835,1/19/2024,mobile,"ads"
836,6/23/2024,mobile,"ads"
837,6/21/2024,desktop,"organic"
838,5/17/2024,desktop,"referral"
839,5/12/2024,mobile,"referral"
840,3/18/2024,mobile,"ads"
841,3/4/2024,mobile,unknown
842,5/31/2024,mobile,"organic"
843,4/5/2024,mobile,"referral"
844,5/5/2024,mobile,"ads"
845,3/5/2024,desktop,"organic"
846,6/8/2024,desktop,"ads"
847,5/9/2024,desktop,"organic"
848,3/25/2024,mobile,"organic"
849,3/9/2024,mobile,"ads"
850,2/24/2024,desktop,unknown
851,1/26/2024,mobile,"ads"
852,6/4/2024,mobile,"organic"
853,2/26/2024,desktop,"organic"
854,4/2/2024,desktop,"ads"
855,1/9/2024,mobile,"organic"
856,4/19/2024,mobile,"organic"
857,3/17/2024,mobile,"ads"
858,6/23/2024,mobile,"organic"
859,6/26/2024,desktop,"ads"
860,1/12/2024,mobile,"referral"
861,5/16/2024,mobile,"ads"
862,3/15/2024,mobile,"ads"
863,5/31/2024,mobile,"organic"
864,3/29/2024,mobile,"referral"
865,1/6/2024,mobile,"organic"
866,4/21/2024,mobile,"referral"
867,6/19/2024,desktop,"ads"
868,2/16/2024,desktop,"organic"
869,1/22/2024,mobile,"organic"
870,6/28/2024,mobile,"referral"
871,4/27/2024,mobile,"organic"
872,3/14/2024,desktop,"ads"
873,6/19/2024,mobile,"organic"
874,5/21/2024,mobile,"ads"
875,5/26/2024,mobile,"ads"
876,5/31/2024,mobile,"ads"
877,2/15/2024,mobile,"ads"
878,5/5/2024,mobile,"ads"
879,2/22/2024,mobile,"organic"
880,6/10/2024,mobile,"ads"
881,5/22/2024,desktop,"organic"
882,4/21/2024,mobile,"organic"
883,6/17/2024,mobile,"ads"
884,3/13/2024,mobile,"organic"
885,1/23/2024,mobile,"ads"
886,1/3/2024,mobile,"organic"
887,1/2/2024,mobile,"organic"
888,3/13/2024,mobile,"organic"
889,2/21/2024,mobile,"ads"
890,4/22/2024,mobile,"organic"
891,3/18/2024,mobile,"organic"
892,3/3/2024,desktop,"organic"
893,2/18/2024,desktop,"organic"
894,1/1/2024,mobile,"ads"
895,2/12/2024,desktop,"ads"
896,2/9/2024,mobile,"organic"
897,1/4/2024,mobile,"ads"
898,2/13/2024,mobile,"organic"
899,2/23/2024,desktop,"ads"
900,6/20/2024,desktop,"ads"
901,4/8/2024,mobile,"organic"
902,4/7/2024,desktop,"referral"
903,3/16/2024,mobile,"organic"
904,3/7/2024,mobile,"ads"
905,3/15/2024,desktop,"ads"
906,4/1/2024,mobile,"ads"
907,1/6/2024,mobile,"ads"
908,1/27/2024,mobile,"organic"
909,2/1/2024,desktop,"organic"
910,1/12/2024,desktop,"ads"
911,5/11/2024,mobile,"ads"
912,5/9/2024,mobile,"ads"
913,1/14/2024,mobile,"organic"
914,2/29/2024,mobile,"ads"
915,5/4/2024,mobile,"referral"
916,5/16/2024,desktop,"ads"
917,2/8/2024,desktop,"ads"
918,5/12/2024,mobile,"organic"
919,3/11/2024,mobile,"organic"
920,3/17/2024,desktop,"ads"
921,3/14/2024,desktop,"ads"
922,1/6/2024,desktop,"ads"
923,3/25/2024,mobile,"ads"
924,2/1/2024,mobile,"organic"
925,1/8/2024,desktop,"referral"
926,3/7/2024,desktop,"ads"
927,6/9/2024,desktop,"organic"
928,6/23/2024,mobile,"organic"
929,3/23/2024,mobile,"organic"
930,2/14/2024,mobile,"organic"
931,3/5/2024,desktop,"organic"
932,2/7/2024,mobile,"organic"
933,6/24/2024,mobile,"organic"
934,3/25/2024,desktop,"organic"
935,1/16/2024,desktop,"organic"
936,2/22/2024,desktop,"ads"
937,3/30/2024,mobile,"organic"
938,1/29/2024,desktop,"organic"
939,1/20/2024,mobile,"referral"
940,1/18/2024,desktop,"ads"
941,1/6/2024,desktop,"ads"
942,5/18/2024,mobile,"organic"
943,6/6/2024,desktop,"ads"
944,5/25/2024,mobile,"ads"
945,6/23/2024,mobile,"organic"
946,1/8/2024,mobile,"referral"
947,1/18/2024,mobile,"organic"
948,3/27/2024,mobile,"ads"
949,3/2/2024,mobile,"organic"
950,3/5/2024,mobile,"organic"
951,1/8/2024,desktop,unknown
952,1/30/2024,desktop,"organic"
953,1/29/2024,mobile,"ads"
954,4/26/2024,desktop,"referral"
955,2/13/2024,desktop,"referral"
956,2/25/2024,mobile,"referral"
957,1/6/2024,mobile,"ads"
958,2/20/2024,mobile,"organic"
959,4/2/2024,mobile,"organic"
960,4/15/2024,desktop,"ads"
961,6/11/2024,mobile,"referral"
962,3/18/2024,mobile,"ads"
963,6/14/2024,mobile,"organic"
964,1/5/2024,desktop,"ads"
965,2/13/2024,mobile,"referral"
966,5/19/2024,desktop,"referral"
967,1/30/2024,desktop,"ads"
968,3/17/2024,desktop,"organic"
969,6/9/2024,mobile,"organic"
970,6/27/2024,mobile,"ads"
971,6/28/2024,mobile,"ads"
972,6/19/2024,mobile,"referral"
973,5/31/2024,desktop,"organic"
974,4/25/2024,desktop,"organic"
975,5/5/2024,desktop,"organic"
976,3/30/2024,mobile,"organic"
977,2/13/2024,desktop,"referral"
978,4/24/2024,mobile,"organic"
979,4/25/2024,mobile,"referral"
980,4/14/2024,desktop,"ads"
981,3/29/2024,mobile,"organic"
982,4/5/2024,mobile,"ads"
983,1/29/2024,desktop,"organic"
984,3/5/2024,mobile,"organic"
985,4/24/2024,mobile,"referral"
986,2/28/2024,desktop,"organic"
987,3/29/2024,desktop,"organic"
988,5/7/2024,desktop,unknown
989,2/21/2024,desktop,"organic"
990,5/30/2024,mobile,"organic"
991,1/11/2024,mobile,"referral"
992,4/17/2024,desktop,"ads"
993,2/1/2024,mobile,"organic"
994,1/10/2024,desktop,"ads"
995,4/13/2024,desktop,"ads"
996,5/14/2024,desktop,"ads"
997,6/7/2024,mobile,"organic"
998,3/8/2024,desktop,"organic"
999,5/26/2024,desktop,"organic"
1000,5/20/2024,mobile,"organic"
1001,3/14/2024,mobile,"organic"
1002,3/15/2024,mobile,"organic"
1003,4/1/2024,desktop,"referral"
1004,2/23/2024,mobile,"referral"
1005,6/19/2024,desktop,"organic"
1006,5/14/2024,desktop,"ads"
1007,5/17/2024,mobile,"ads"
1008,6/13/2024,desktop,"organic"
1009,1/9/2024,desktop,"organic"
1010,1/19/2024,desktop,"referral"
1011,4/16/2024,desktop,"referral"
1012,1/22/2024,mobile,"organic"
1013,3/8/2024,mobile,"referral"
1014,1/15/2024,desktop,"organic"
1015,1/21/2024,mobile,"ads"
1016,5/4/2024,mobile,"ads"
1017,1/10/2024,mobile,"organic"
1018,2/12/2024,mobile,"ads"
1019,1/21/2024,mobile,"ads"
1020,4/17/2024,desktop,"ads"
1021,5/24/2024,desktop,"organic"
1022,2/28/2024,mobile,"organic"
1023,3/18/2024,desktop,"organic"
1024,2/12/2024,desktop,"organic"
1025,2/5/2024,mobile,"organic"
1026,3/16/2024,mobile,"referral"
1027,6/5/2024,desktop,"ads"
1028,3/26/2024,mobile,"ads"
1029,2/4/2024,mobile,"ads"
1030,6/21/2024,mobile,"ads"
1031,5/16/2024,mobile,"ads"
1032,1/31/2024,mobile,"ads"
1033,3/5/2024,mobile,"organic"
1034,1/19/2024,mobile,"organic"
1035,6/15/2024,mobile,"organic"
1036,5/19/2024,mobile,"ads"
1037,3/17/2024,mobile,"ads"
1038,1/26/2024,mobile,"organic"
1039,4/9/2024,mobile,"ads"
1040,3/10/2024,desktop,"organic"
1041,2/1/2024,mobile,"organic"
1042,2/29/2024,mobile,"organic"
1043,3/3/2024,mobile,"organic"
1044,1/30/2024,desktop,"organic"
1045,3/7/2024,mobile,"ads"
1046,5/3/2024,desktop,"referral"
1047,2/2/2024,mobile,"ads"
1048,3/12/2024,mobile,"organic"
1049,4/3/2024,mobile,"organic"
1050,6/4/2024,mobile,"organic"
1051,4/7/2024,mobile,"ads"
1052,3/9/2024,desktop,"referral"
1053,2/8/2024,mobile,"organic"
1054,3/1/2024,mobile,"organic"
1055,4/7/2024,desktop,"organic"
1056,1/10/2024,desktop,"organic"
1057,3/8/2024,desktop,"organic"
1058,3/19/2024,mobile,"organic"
1059,3/4/2024,desktop,"organic"
1060,1/21/2024,mobile,"referral"
1061,6/12/2024,desktop,"organic"
1062,6/5/2024,desktop,"organic"
1063,6/22/2024,mobile,"organic"
1064,4/2/2024,mobile,unknown
1065,5/2/2024,mobile,"organic"
1066,2/21/2024,mobile,"organic"
1067,1/5/2024,mobile,"organic"
1068,2/1/2024,desktop,"organic"
1069,3/17/2024,mobile,unknown
1070,2/8/2024,mobile,"organic"
1071,3/24/2024,desktop,"ads"
1072,4/21/2024,mobile,"ads"
1073,3/15/2024,desktop,"organic"
1074,3/11/2024,mobile,"referral"
1075,6/3/2024,desktop,"organic"
1076,1/31/2024,desktop,"referral"
1077,4/9/2024,desktop,"referral"
1078,2/8/2024,desktop,"organic"
1079,5/26/2024,mobile,"organic"
1080,2/11/2024,mobile,"organic"
1081,4/5/2024,mobile,"organic"
1082,2/27/2024,desktop,"organic"
1083,6/25/2024,mobile,"organic"
1084,6/19/2024,mobile,"organic"
1085,4/23/2024,desktop,"organic"
1086,5/30/2024,mobile,"ads"
1087,3/5/2024,mobile,"organic"
1088,4/19/2024,mobile,"ads"
1089,4/6/2024,desktop,"referral"
1090,6/4/2024,mobile,"organic"
1091,1/1/2024,mobile,"organic"
1092,6/3/2024,desktop,"organic"
1093,2/20/2024,desktop,"organic"
1094,1/21/2024,desktop,"organic"
1095,1/27/2024,mobile,"organic"
1096,4/11/2024,mobile,"referral"
1097,1/19/2024,mobile,"organic"
1098,2/29/2024,mobile,"ads"
1099,4/27/2024,mobile,"organic"
1100,4/23/2024,mobile,"organic"
1101,3/3/2024,mobile,"referral"
1102,6/15/2024,mobile,"ads"
1103,5/31/2024,desktop,"ads"
1104,3/9/2024,desktop,"organic"
1105,3/28/2024,mobile,"organic"
1106,1/20/2024,desktop,"organic"
1107,6/13/2024,mobile,"organic"
1108,1/18/2024,desktop,"organic"
1109,5/29/2024,mobile,"ads"
1110,4/16/2024,desktop,"ads"
1111,4/30/2024,mobile,"organic"
1112,6/3/2024,mobile,"ads"
1113,6/9/2024,mobile,"ads"
1114,1/9/2024,mobile,"organic"
1115,5/16/2024,mobile,"organic"
1116,5/28/2024,mobile,"ads"
1117,3/9/2024,mobile,"organic"
1118,3/23/2024,mobile,unknown
1119,2/24/2024,mobile,"ads"
1120,5/7/2024,mobile,"ads"
1121,3/30/2024,mobile,"ads"
1122,1/24/2024,mobile,"organic"
1123,4/4/2024,desktop,"ads"
1124,1/14/2024,mobile,"referral"
1125,5/19/2024,mobile,"organic"
1126,6/19/2024,mobile,"organic"
1127,5/18/2024,mobile,"organic"
1128,1/25/2024,mobile,"organic"
1129,2/17/2024,mobile,"organic"
1130,6/20/2024,desktop,"referral"
1131,5/1/2024,mobile,"ads"
1132,5/21/2024,desktop,"ads"
1133,1/7/2024,desktop,"ads"
1134,1/3/2024,mobile,"ads"
1135,3/8/2024,mobile,"organic"
1136,4/3/2024,mobile,"ads"
1137,5/12/2024,desktop,"ads"
1138,6/5/2024,desktop,"ads"
1139,2/5/2024,desktop,"ads"
1140,4/12/2024,mobile,"organic"
1141,6/23/2024,mobile,"ads"
1142,3/19/2024,mobile,"referral"
1143,4/15/2024,mobile,"referral"
1144,5/14/2024,desktop,"organic"
1145,3/21/2024,mobile,"ads"
1146,5/28/2024,mobile,"ads"
1147,5/31/2024,mobile,"organic"
1148,3/4/2024,desktop,"organic"
1149,1/7/2024,mobile,"organic"
1150,1/22/2024,mobile,"organic"
1151,2/20/2024,mobile,"organic"
1152,3/31/2024,mobile,"organic"
1153,1/10/2024,mobile,"organic"
1154,4/15/2024,desktop,"organic"
1155,4/2/2024,mobile,"organic"
1156,3/26/2024,desktop,"organic"
1157,2/3/2024,mobile,"ads"
1158,5/1/2024,mobile,"referral"
1159,5/16/2024,mobile,"ads"
1160,2/21/2024,mobile,"organic"
1161,2/3/2024,mobile,"ads"
1162,5/6/2024,desktop,"ads"
1163,4/9/2024,desktop,"organic"
1164,1/8/2024,mobile,"referral"
1165,2/29/2024,mobile,"ads"
1166,6/18/2024,mobile,"organic"
1167,1/28/2024,mobile,"organic"
1168,2/21/2024,desktop,"organic"
1169,2/10/2024,desktop,"ads"
1170,5/2/2024,mobile,"organic"
1171,4/10/2024,mobile,"organic"
1172,2/15/2024,mobile,"ads"
1173,4/4/2024,mobile,"organic"
1174,5/17/2024,desktop,"organic"
1175,2/16/2024,mobile,"ads"
1176,5/1/2024,mobile,"organic"
1177,2/28/2024,mobile,"ads"
1178,1/22/2024,desktop,"ads"
1179,1/1/2024,mobile,"organic"
1180,5/27/2024,desktop,"ads"
1181,5/27/2024,mobile,"referral"
1182,3/26/2024,mobile,"organic"
1183,1/28/2024,mobile,"organic"
1184,4/7/2024,mobile,"ads"
1185,5/29/2024,mobile,"ads"
1186,4/4/2024,mobile,"organic"
1187,5/26/2024,mobile,"organic"
1188,2/5/2024,desktop,"ads"
1189,4/5/2024,mobile,"organic"
1190,1/30/2024,mobile,"organic"
1191,4/13/2024,desktop,unknown
1192,1/23/2024,mobile,"organic"
1193,1/11/2024,mobile,"ads"
1194,2/12/2024,mobile,"organic"
1195,3/13/2024,mobile,"organic"
1196,2/1/2024,mobile,"organic"
1197,5/20/2024,mobile,"organic"
1198,3/23/2024,mobile,"organic"
1199,5/15/2024,mobile,"organic"
1200,5/16/2024,mobile,"ads"
1201,3/2/2024,mobile,"ads"
1202,1/24/2024,mobile,"organic"
1203,2/4/2024,mobile,"organic"
1204,5/11/2024,desktop,"organic"
1205,2/25/2024,mobile,"organic"
1206,4/16/2024,mobile,"organic"
1207,1/16/2024,mobile,"ads"
1208,1/25/2024,desktop,"organic"
1209,3/3/2024,desktop,"organic"
1210,4/16/2024,desktop,"organic"
1211,5/1/2024,mobile,"organic"
1212,1/27/2024,desktop,"organic"
1213,4/8/2024,mobile,"organic"
1214,2/17/2024,mobile,"organic"
1215,6/12/2024,desktop,"organic"
1216,5/24/2024,mobile,"ads"
1217,3/28/2024,mobile,"organic"
1218,1/25/2024,mobile,"referral"
1219,2/19/2024,mobile,"organic"
1220,2/22/2024,mobile,"referral"
1221,1/25/2024,mobile,"organic"
1222,5/23/2024,mobile,"ads"
1223,3/14/2024,mobile,"ads"
1224,6/23/2024,mobile,"ads"
1225,5/28/2024,mobile,"ads"
1226,3/7/2024,mobile,"organic"
1227,1/13/2024,mobile,"ads"
1228,6/2/2024,desktop,"organic"
1229,5/8/2024,mobile,"organic"
1230,4/7/2024,mobile,"ads"
1231,5/19/2024,mobile,"organic"
1232,3/31/2024,desktop,"organic"
1233,1/25/2024,mobile,"organic"
1234,2/24/2024,desktop,"ads"
1235,4/17/2024,mobile,"referral"
1236,4/15/2024,desktop,"organic"
1237,6/24/2024,mobile,"organic"
1238,4/29/2024,mobile,"ads"
1239,2/10/2024,desktop,"ads"
1240,3/20/2024,mobile,"ads"
1241,3/30/2024,mobile,"organic"
1242,2/1/2024,mobile,"organic"
1243,2/26/2024,mobile,"organic"
1244,2/3/2024,mobile,"organic"
1245,6/15/2024,desktop,"organic"
1246,5/28/2024,desktop,"organic"
1247,5/22/2024,mobile,"ads"
1248,1/10/2024,mobile,"organic"
1249,3/8/2024,desktop,"organic"
1250,3/22/2024,mobile,"ads"
1251,3/20/2024,desktop,"organic"
1252,5/11/2024,mobile,"organic"
1253,6/24/2024,desktop,"ads"
1254,6/19/2024,desktop,"organic"
1255,5/13/2024,mobile,"referral"
1256,5/28/2024,desktop,"ads"
1257,1/25/2024,desktop,"organic"
1258,2/28/2024,mobile,"organic"
1259,3/20/2024,mobile,"organic"
1260,6/13/2024,desktop,"referral"
1261,2/21/2024,mobile,"organic"
1262,3/4/2024,desktop,"organic"
1263,3/24/2024,mobile,"ads"
1264,4/30/2024,mobile,"ads"
1265,2/25/2024,desktop,"organic"
1266,4/26/2024,desktop,"referral"
1267,1/28/2024,desktop,"organic"
1268,1/24/2024,desktop,"ads"
1269,3/10/2024,mobile,"organic"
1270,1/24/2024,mobile,"organic"
1271,6/23/2024,desktop,"ads"
1272,2/9/2024,mobile,"organic"
1273,3/7/2024,desktop,"organic"
1274,3/18/2024,desktop,"organic"
1275,4/16/2024,mobile,"ads"
1276,6/3/2024,mobile,"organic"
1277,1/25/2024,mobile,"referral"
1278,5/7/2024,mobile,"organic"
1279,5/25/2024,mobile,"organic"
1280,3/28/2024,mobile,"referral"
1281,1/2/2024,desktop,"organic"
1282,6/22/2024,desktop,"ads"
1283,5/29/2024,mobile,"ads"
1284,1/18/2024,desktop,"organic"
1285,2/3/2024,mobile,"organic"
1286,6/20/2024,mobile,"ads"
1287,3/16/2024,desktop,"organic"
1288,1/3/2024,desktop,"ads"
1289,4/6/2024,mobile,"ads"
1290,3/31/2024,desktop,"organic"
1291,3/24/2024,mobile,"organic"
1292,6/3/2024,desktop,"ads"
1293,6/3/2024,desktop,"organic"
1294,4/25/2024,mobile,"ads"
1295,2/25/2024,mobile,"ads"
1296,1/8/2024,mobile,"ads"
1297,6/8/2024,desktop,"ads"
1298,3/20/2024,mobile,"ads"
1299,6/23/2024,mobile,"ads"
1300,3/28/2024,desktop,"ads"
1301,3/10/2024,mobile,"organic"
1302,2/25/2024,mobile,"organic"
1303,4/2/2024,mobile,"organic"
1304,4/8/2024,desktop,"organic"
1305,3/15/2024,mobile,"organic"
1306,5/23/2024,mobile,"organic"
1307,4/27/2024,desktop,"ads"
1308,5/22/2024,desktop,"ads"
1309,2/26/2024,mobile,"referral"
1310,1/2/2024,desktop,"organic"
1311,3/17/2024,mobile,"referral"
1312,5/26/2024,mobile,"ads"
1313,3/3/2024,mobile,"ads"
1314,6/22/2024,mobile,"ads"
1315,3/6/2024,mobile,"organic"
1316,2/22/2024,desktop,"organic"
1317,1/29/2024,mobile,"ads"
1318,3/28/2024,desktop,"referral"
1319,2/8/2024,mobile,"organic"
1320,5/28/2024,mobile,"organic"
1321,4/7/2024,mobile,"organic"
1322,6/28/2024,desktop,"organic"
1323,4/20/2024,mobile,"referral"
1324,2/29/2024,mobile,"organic"
1325,4/4/2024,mobile,"ads"
1326,1/15/2024,mobile,"organic"
1327,2/22/2024,mobile,"organic"
1328,2/14/2024,desktop,"ads"
1329,1/17/2024,mobile,"organic"
1330,4/19/2024,desktop,"organic"
1331,4/19/2024,mobile,"organic"
1332,6/7/2024,mobile,"referral"
1333,1/11/2024,mobile,"organic"
1334,2/15/2024,mobile,"organic"
1335,3/19/2024,mobile,"organic"
1336,4/13/2024,mobile,"ads"
1337,4/9/2024,desktop,"organic"
1338,2/29/2024,mobile,"organic"
1339,4/7/2024,mobile,"organic"
1340,6/19/2024,desktop,"organic"
1341,1/6/2024,mobile,"ads"
1342,3/31/2024,mobile,"organic"
1343,3/17/2024,mobile,"organic"
1344,2/25/2024,mobile,"organic"
1345,2/12/2024,mobile,"ads"
1346,1/21/2024,mobile,"organic"
1347,3/29/2024,mobile,"organic"
1348,1/19/2024,mobile,"ads"
1349,4/2/2024,desktop,"ads"
1350,6/26/2024,mobile,"organic"
1351,5/23/2024,mobile,"organic"
1352,1/18/2024,mobile,"organic"
1353,5/15/2024,desktop,"referral"
1354,5/4/2024,mobile,"referral"
1355,2/25/2024,desktop,"organic"
1356,5/10/2024,mobile,"organic"
1357,5/12/2024,desktop,"ads"
1358,1/17/2024,mobile,"organic"
1359,3/9/2024,mobile,"ads"
1360,1/31/2024,mobile,"organic"
1361,2/22/2024,mobile,"referral"
1362,6/13/2024,mobile,unknown
1363,4/8/2024,desktop,"organic"
1364,2/1/2024,mobile,"ads"
1365,4/18/2024,desktop,"ads"
1366,6/12/2024,mobile,"ads"
1367,6/9/2024,mobile,"ads"
1368,2/20/2024,mobile,"organic"
1369,2/21/2024,mobile,"ads"
1370,1/6/2024,mobile,"ads"
1371,2/3/2024,desktop,"ads"
1372,5/8/2024,desktop,"referral"
1373,1/10/2024,mobile,"organic"
1374,2/1/2024,mobile,"ads"
1375,6/12/2024,mobile,"organic"
1376,3/29/2024,mobile,"organic"
1377,2/8/2024,desktop,"ads"
1378,5/19/2024,desktop,"ads"
1379,2/14/2024,desktop,"ads"
1380,6/20/2024,mobile,"organic"
1381,1/8/2024,mobile,"organic"
1382,4/22/2024,desktop,"organic"
1383,4/6/2024,mobile,"ads"
1384,4/3/2024,mobile,"referral"
1385,4/14/2024,desktop,"organic"
1386,6/1/2024,mobile,"organic"
1387,2/13/2024,mobile,"organic"
1388,6/28/2024,desktop,"organic"
1389,1/11/2024,desktop,"referral"
1390,4/4/2024,desktop,"referral"
1391,2/19/2024,mobile,"organic"
1392,1/19/2024,mobile,"organic"
1393,5/4/2024,mobile,"organic"
1394,5/18/2024,mobile,"organic"
1395,3/2/2024,mobile,"organic"
1396,6/16/2024,mobile,"organic"
1397,5/14/2024,mobile,"organic"
1398,5/15/2024,mobile,"referral"
1399,5/20/2024,mobile,"organic"
1400,4/25/2024,mobile,"organic"
1401,5/8/2024,mobile,"referral"
1402,1/4/2024,desktop,"organic"
1403,2/21/2024,desktop,"organic"
1404,5/23/2024,mobile,"organic"
1405,3/22/2024,mobile,"organic"
1406,2/29/2024,mobile,"organic"
1407,3/7/2024,mobile,"ads"
